Ship Date,Profit
9/28/2011,34.2
9/3/2011,4.3815
6/28/2014,128.31
8/7/2012,118.02
1/4/2013,82.02
9/21/2013,-43.008
3/27/2012,79.845
5/24/2013,54.9
11/29/2014,12.36
10/24/2014,16.578
6/5/2014,135.6
6/29/2011,-7.44
1/1/2014,54.9
4/12/2013,58.02
11/8/2014,76.44
10/8/2014,102.72
8/13/2014,183.27
6/5/2012,287.679
11/25/2011,45.8
5/26/2011,68.8464
3/19/2013,0
10/11/2012,102.8
11/1/2012,-1.608
12/31/2012,-15.147
7/10/2014,14.88
11/17/2014,70
11/8/2012,-64.863
9/11/2014,35.1
11/25/2014,170.997
9/16/2013,27.58
5/15/2011,-140.22
10/26/2012,73.95
12/3/2011,-107.4
4/2/2014,-66.3916
9/12/2011,-10.437
8/11/2013,23.4
11/17/2012,66.66
11/1/2011,68.4
5/19/2014,25.32
8/4/2011,23.82
5/19/2014,79.32
10/31/2012,92.88
4/1/2012,170.25
10/15/2014,-36.54
11/17/2014,30.99
12/29/2013,4.32
6/15/2012,95.88
3/28/2011,75.015
9/30/2011,-97.2312
11/21/2012,24.84
11/24/2013,40.48
9/17/2012,67.35
7/29/2013,-0.006
6/17/2012,59.4
8/20/2013,-33.408
6/5/2013,12.48
12/22/2013,16.62
3/14/2014,69.993
1/20/2014,97.2
9/18/2013,77.28
6/13/2012,45.42
7/29/2013,94.08
10/23/2013,9.816
10/10/2012,34.5
11/26/2013,41.37
3/22/2013,70.68
2/27/2014,-123.12
9/15/2013,10.2
12/6/2013,34.386
10/12/2013,-152.312
9/19/2011,15
12/30/2012,0
6/13/2011,114.36
10/7/2013,15.66
9/8/2014,81.0474
8/5/2013,13.2
8/9/2013,228.36
6/21/2012,34.59
12/25/2013,-14.1372
12/11/2013,17.58
8/13/2013,156.69
5/18/2012,130.56
6/25/2011,18.588
1/22/2014,-23.04
9/18/2013,2.88
1/26/2014,86.3856
9/4/2013,-102.2217
12/4/2013,-114.3534
2/9/2014,6.1425
8/24/2013,-246.12
10/17/2012,-13.978
2/5/2011,6.8982
2/8/2012,2.9346
3/17/2014,10.08
10/14/2014,-65.064
1/3/2012,89.91
9/5/2014,50.5
8/21/2014,-15.38
9/28/2012,70.08
8/16/2014,-3.21
10/3/2014,99.36
5/3/2014,0
11/14/2012,25.56
12/20/2013,80.0199
10/12/2012,27.2412
4/30/2012,-76.6062
12/2/2011,309.48
3/26/2011,26.4147
1/25/2012,82.2
4/16/2013,2.52
3/26/2014,127.02
7/10/2011,22.8
5/10/2012,65.74056
8/9/2014,110.97
2/26/2014,-33.318
3/26/2012,2.88
12/23/2011,0
8/10/2014,2.856
9/25/2011,-407.682
9/20/2011,15.96
6/1/2012,19.2
7/30/2012,145.14536
6/9/2012,14.58
12/7/2013,36.81
8/17/2013,51.36
8/4/2014,84.88
12/31/2013,5.096
4/25/2014,-189.72
9/18/2011,-99.456
5/26/2014,35.4
11/12/2013,21.84
8/9/2014,168.9
3/18/2013,79.236
4/16/2013,15.12
3/15/2014,37.6
8/20/2013,120.24
11/27/2011,55.89
5/30/2014,31.608
9/8/2014,95.175
6/3/2012,140.5482
11/27/2013,23.235
10/18/2014,55.68
6/14/2014,22.8
11/15/2014,79.23
12/18/2013,298.6855
2/24/2012,73.98
6/24/2013,51.64
5/10/2012,96.8
2/19/2013,73.584
8/3/2011,-2.3142
9/18/2013,26.6853
12/2/2012,32.346
5/27/2014,-54.5958
12/29/2012,41.22
10/11/2014,-59.568
8/26/2011,2.55
10/29/2011,139.68
6/5/2014,27.315
5/18/2012,4.32
10/2/2014,53.1
5/3/2014,29.2
12/5/2013,-23.0319
11/6/2011,138.96
10/5/2014,29.386
1/16/2014,13.56
12/24/2013,169.74
1/23/2013,-5.7588
12/28/2014,-41.676
8/15/2012,30.43616
12/7/2013,-153.3456
12/11/2013,-267.471
10/24/2014,-149.4072
11/21/2014,37.23
10/10/2011,5.76
8/4/2013,45.68
9/12/2014,-29.872
8/27/2012,19.674
12/24/2014,232.0011
12/6/2013,44.9925
9/24/2012,-3.7832
2/28/2011,-85.976
7/11/2013,-10.938
12/17/2014,70.95
12/10/2013,36.12
2/16/2014,97.08
12/26/2013,60.39
10/2/2014,-58.8616
6/8/2011,80.58
7/1/2013,77.22
4/27/2014,117.68292
12/29/2012,55.4
4/23/2014,-87.48
11/24/2012,11.13
10/31/2011,57.66
7/26/2012,1.9251
9/24/2013,-44.62
4/7/2014,-36.72
8/3/2011,38.82
12/15/2012,39.15
12/11/2014,18.1764
11/12/2014,85.5
2/3/2014,25.8
4/21/2013,-82.056
11/3/2013,-52.26
6/29/2013,-44.196
3/21/2014,57.09
6/12/2014,37.44
9/7/2011,-128.04
8/19/2013,98.127
1/16/2012,5.52
11/8/2011,64.2
11/24/2011,33.96
1/1/2014,17.745
6/21/2014,169.332
4/20/2014,-2.946
7/8/2014,36.9
11/26/2013,24.4768
4/23/2011,4.68
8/17/2012,36.12
10/20/2013,22.17012
10/1/2011,64.64
10/14/2013,-147.12
11/6/2014,32.49
3/10/2014,-48.848
11/20/2014,-32.208
8/7/2012,25.56
12/18/2012,22.752
9/8/2013,43.38
12/31/2011,55.8
9/29/2013,39.54
2/6/2013,5.76
12/23/2011,-296.274
2/4/2011,178.74
12/6/2011,64.12
8/1/2014,7.04
3/20/2012,100.656
10/11/2014,-36.375
8/12/2011,37.23
8/3/2012,38.208
8/19/2013,-773.838
9/4/2013,-56.448
5/23/2011,-29.2524
1/4/2015,-52.23672
10/10/2013,68.4
8/22/2011,73.38
12/25/2012,120.22112
8/6/2013,78.48
7/1/2013,37.8
7/21/2012,35.1
4/24/2011,17.24
9/21/2014,89.46
6/16/2014,0
12/4/2011,39.608
5/10/2012,52.32
11/5/2013,-121.344
5/29/2014,-3.7872
10/25/2014,18.48
8/23/2011,28.767
8/28/2013,92.88
1/6/2012,-30.796
11/23/2013,84.96
6/18/2013,27.72
5/24/2014,28.1764
7/8/2012,-73.49736
6/6/2012,55.5
3/22/2014,8.74668
10/6/2014,-42.012
8/7/2011,46.44
4/13/2011,-11.76
1/25/2012,132.84
12/25/2012,-71.8116
7/29/2012,39.4438
6/17/2014,7.3
11/14/2014,54.99
9/11/2012,34.65
1/24/2014,13.86
3/22/2014,6.576
6/27/2011,-16.008
1/3/2013,45.558
6/12/2013,93.6988
9/24/2014,67.041
3/23/2011,-335.16
12/2/2012,23.538
12/22/2014,61.56
3/8/2011,40.872
10/17/2014,20.5764
3/6/2013,-267.237
5/10/2013,42.84
6/19/2011,35.82
7/10/2014,-7.326
11/9/2013,150.984
7/19/2013,15.84
3/31/2014,72.48
9/11/2013,17.52
4/15/2012,20.48
11/1/2013,195.18
9/30/2014,51.2943
5/21/2011,55.04
6/10/2013,18.24
12/8/2014,39.636
5/9/2014,31.8
9/25/2013,40.97
9/22/2013,23.04
6/28/2013,5.22
10/8/2012,13.62
6/29/2013,16.896
8/12/2012,339.78
10/25/2011,107.388
3/7/2014,-129.632
3/7/2014,56.88
8/28/2013,-178.182
12/12/2012,21.6
12/19/2013,19.996
11/13/2014,30.18
6/5/2012,2.16
5/28/2011,-164.472
10/11/2014,-65.664
8/21/2014,17.58
8/18/2013,114.18
11/6/2014,0
8/8/2012,94.386
4/26/2011,35.1
7/4/2013,65.76
10/1/2013,-204.4458
1/15/2013,118.983
12/17/2014,48.5514
6/16/2013,132.5898
8/16/2011,15.8436
5/6/2013,-44.019
10/7/2014,44.73
1/5/2015,-19.395
12/28/2013,63.45
9/7/2011,26.73
10/28/2013,-47.0304
7/15/2013,70.56
10/11/2013,1.2
9/15/2012,-71.9604
7/1/2013,69.624
7/22/2013,132.5898
5/1/2013,219
6/13/2011,9
6/2/2013,21.45
5/28/2013,86.25
4/22/2011,22.5
5/14/2014,-179.37
7/1/2014,22.4316
7/2/2013,-82.224
2/25/2011,12.84
10/4/2011,-857.37
12/22/2012,35.838
2/13/2013,-116.325
2/27/2014,67.9275
8/22/2013,16.38
8/26/2014,8.28
11/6/2011,-0.144
9/8/2014,5.082
6/24/2012,-17.22
6/21/2013,58.68
5/18/2014,114.66
6/24/2013,61.08
4/21/2014,2.0592
6/1/2013,116.2425
5/13/2011,54
2/14/2011,9.28
6/15/2012,17.1
12/23/2013,40.338
4/11/2014,149.7
9/10/2014,2.736
6/3/2014,19.596
10/5/2014,127.71
12/17/2012,-85.68032
11/18/2014,-94.92
10/13/2014,20.52
1/30/2012,-50.88
9/6/2012,107.55
6/24/2013,57.888
8/25/2014,77.3696
9/12/2012,-120.294
7/26/2013,0
9/20/2011,60.48
7/13/2013,4.104
6/24/2013,-69.504
6/28/2012,-20.7306
12/10/2012,17.16
11/17/2014,44.97
7/27/2014,15.04
11/29/2012,111.72
3/18/2014,32.76
12/4/2013,9.087
8/16/2014,29.7
5/12/2012,31.626
4/22/2012,5.58
9/29/2014,38.88
5/1/2012,38.997
9/13/2013,89.9548
6/27/2011,2.72
11/15/2013,-217.2
4/28/2012,-11.703
5/12/2011,-81.63
9/9/2014,83.592
12/12/2013,-194.85
3/11/2012,23.79
5/17/2013,60.72
12/17/2014,5.4
9/12/2011,-7.8939
6/3/2013,53.01
6/11/2013,-21.936
11/11/2011,28.819
11/22/2011,-107.9928
9/13/2011,63.84
4/7/2013,-423.444
7/7/2014,16.17
11/21/2011,335.5128
3/13/2013,44.304
5/17/2014,-53.208
8/19/2013,-5.967
3/6/2014,62.7004
11/6/2014,87.89
10/4/2014,28.38
12/14/2011,-13.32
6/12/2013,5.634
6/29/2013,51.63
3/7/2014,126.06
11/16/2011,112.788
10/5/2011,-64.236
11/2/2014,45.52
11/17/2012,56.7
9/10/2013,51.3135
1/4/2015,22.2
9/14/2014,28.7064
12/13/2013,77.8232
6/23/2013,37.08
12/5/2014,428.76
4/15/2011,49.62
4/30/2012,5.16
10/31/2012,21.84
8/19/2012,25.65
4/11/2013,13.8572
8/30/2013,67.84
2/7/2014,104.784
5/28/2012,28.77
12/3/2012,60.96
7/16/2012,172.26
12/6/2012,76.4
3/6/2013,72.72
9/28/2014,-55.032
6/13/2014,3.09
1/4/2012,11.22
12/4/2012,94.92
10/6/2012,76.56
10/10/2012,82.35
3/15/2013,86.04
1/21/2013,31.6
5/25/2013,20.155
6/22/2014,-173.922
11/5/2013,-204.08
5/22/2014,20.436
1/5/2015,105
1/9/2013,13.644
9/13/2012,60.392
9/8/2011,138.06
3/15/2013,53.28
4/4/2011,69.48
8/10/2014,-126.72
9/26/2011,63.36
9/14/2012,46.96
2/4/2012,41.076
5/19/2013,-11.376
7/16/2011,-14.6388
12/23/2014,69.18
8/31/2014,-49.56
12/13/2011,62.82
6/6/2012,62.1
3/18/2014,-67.41
4/17/2014,-38.034
6/20/2011,102.144
11/5/2011,-16.356
1/5/2013,21.87
11/21/2014,-112.728
9/14/2013,99.24
5/5/2012,38.67
8/24/2014,4.65
12/1/2012,0
5/13/2013,-10.032
12/27/2014,21.48
2/17/2014,-304.116
9/20/2014,8.19
2/8/2012,-18.48
10/1/2012,25.6
6/21/2013,-273.615
7/23/2014,69.42
3/23/2014,14.4
11/12/2012,30.624
12/16/2011,-89.856
6/27/2014,42.54
5/18/2014,31.76
4/3/2011,-24.255
1/28/2014,-112.56
5/15/2014,-160.506
4/4/2014,46.416
3/9/2012,0
10/30/2013,93.02576
5/12/2011,-38.85
7/14/2011,47.8065
12/15/2014,53.34
12/2/2014,21.12
8/23/2014,1.1
6/6/2014,13.818
11/1/2011,74.8142
6/3/2014,0
1/21/2013,0
11/5/2014,30.52
11/14/2014,-114.264
11/17/2014,129.42
4/12/2011,139.986
1/6/2015,39.06
8/2/2014,17.6025
10/27/2014,10.22
6/3/2014,132.5
12/5/2012,32.44
6/27/2011,0.64
10/6/2012,20.67
10/3/2011,-3.5622
10/14/2013,-67.851
11/18/2012,151.52
8/26/2013,0
11/19/2012,-44.778
3/20/2014,-178.332
10/24/2012,67.856
6/27/2014,15.6514
12/6/2011,67.32
6/2/2013,99.6984
6/18/2014,-71.937
6/9/2014,3.2
12/17/2013,25.2
11/19/2014,24.9804
6/7/2012,-284.331
6/9/2014,62.97
3/24/2014,25.092
11/30/2014,37.884
6/9/2011,-44.196
6/23/2011,56.84
4/19/2012,-60.768
2/17/2013,-4.5
5/5/2013,19.98
9/16/2014,88.05
9/22/2014,64.65
6/9/2011,92.721
9/21/2014,57.24
9/19/2013,131.355
9/12/2014,102.45
4/10/2012,124.82988
7/1/2014,-41.4
6/2/2012,-4.44
6/16/2013,37.2594
2/5/2012,39.09
9/14/2011,-69.09
12/18/2013,51.8238
4/21/2012,129.348
12/13/2014,23.2624
1/24/2011,12.36
7/5/2013,19.92
12/3/2012,59.5
3/16/2013,50.1
4/27/2011,-12.0588
8/2/2012,78.8942
10/3/2012,29.904
9/2/2013,7.38
8/7/2014,68.733
9/10/2012,-44.1792
4/2/2014,32.64
4/30/2012,43.44
2/15/2011,70.56
11/23/2014,19.3116
2/2/2014,137.151
10/7/2014,32.3015
10/11/2013,0
4/4/2011,40.64
8/25/2012,-1.74
12/16/2014,-135.312
8/22/2014,-58.1742
5/14/2012,-127.764
12/7/2012,0
7/3/2012,122.976
10/17/2013,71.76
10/31/2011,14.4222
3/25/2014,106.7808
12/26/2011,5.24
10/16/2011,58.65
7/20/2012,63.135
8/1/2014,0
10/26/2014,-66.72
10/8/2013,29.4282
12/16/2012,-248.166
12/7/2014,44.975
9/21/2013,-122.76
12/7/2014,28.98
2/11/2012,42.3
9/11/2013,93.12
6/24/2011,-24.642
9/17/2012,5.3898
12/23/2012,13.8579
3/11/2013,93.54
12/18/2011,-189.66
12/14/2014,-15.984
9/14/2014,64.674
12/12/2014,15.6978
9/21/2014,37.7874
9/1/2014,31.45716
9/27/2014,-160.708
1/22/2013,61.62
1/15/2011,-341.736
7/9/2012,69.9
11/7/2013,135.3624
9/1/2012,44.64
8/4/2014,5.34
6/22/2012,-132.546
12/16/2014,12.32
3/3/2014,54.99
6/7/2011,-175.23
10/24/2013,26.46
5/3/2011,2.25
10/20/2014,7.4526
11/20/2012,15.5172
4/15/2013,70.8
2/1/2011,0
8/13/2014,-113.3706
12/25/2011,36.4473
8/28/2013,2.16
12/28/2014,18.96
12/30/2014,33.3
12/17/2013,35.16
9/28/2013,57.4
6/24/2014,-102.78
9/2/2011,19.14
9/11/2013,-32.784
3/6/2011,52.65
11/22/2014,36.5
6/5/2014,11.97
7/17/2013,76.44
4/10/2012,-211.47
9/7/2013,29.16
9/29/2014,13
3/26/2012,79.57464
9/10/2012,69.8
1/26/2013,0
11/26/2012,-6.705
9/4/2011,56.895
12/2/2014,112.68
8/7/2011,-12.42
11/24/2014,35.34
6/15/2014,151.74
12/11/2011,103.2
1/23/2014,26.25
9/30/2013,26.895
3/6/2014,125.9874
6/11/2014,-2.5749
1/20/2014,106.56
3/11/2012,-119.46
7/24/2012,18.27
1/15/2014,8.448
4/1/2014,17.88
2/19/2014,58.5
3/7/2014,-50.96
9/21/2014,74.43
5/28/2012,56.853
11/8/2012,30.45
6/24/2012,31.977
10/1/2014,-140.886
12/6/2013,11.6316
4/3/2013,-60.8361
11/21/2014,13.38
2/6/2011,20.024
6/28/2014,3.92
11/25/2014,9
11/14/2011,10.6011
8/20/2013,28.206
12/25/2013,5.52
9/27/2013,-55.608
4/6/2014,-136.928
9/16/2012,10.3
11/14/2014,48.96
12/17/2011,-108.2662
3/2/2012,34.742
10/24/2011,10.5
3/25/2012,16.2
2/11/2013,35.694
9/23/2011,70.2
2/26/2014,70.02
11/21/2012,22.7136
12/10/2013,6.3
2/8/2013,-0.024
12/23/2012,125.265
5/7/2013,36.7722
5/17/2011,-139.5771
6/21/2011,27.84
9/29/2013,-120.852
5/26/2013,-78.003
6/10/2012,-100.71
4/17/2011,0
1/7/2011,-70.3995
9/2/2012,20.76
5/1/2013,34.44
9/16/2012,33.12
8/19/2013,149.04
3/27/2012,65.097
12/31/2013,121.32
12/5/2012,-9.888
8/15/2012,28.98
4/17/2011,20.16
11/24/2013,55.14
10/17/2012,77.7438
12/15/2011,130.5
3/30/2013,-38.56
5/25/2014,73.26
3/12/2012,-114.444
1/7/2013,67.2742
12/26/2013,-218.8656
10/21/2014,39.8886
7/4/2013,80.64
1/29/2014,48.885
12/21/2012,21.42
9/6/2012,-193.944
9/5/2014,-27.342
4/12/2012,31.08
8/3/2014,-53.7432
8/24/2014,-21.052
5/12/2014,37.5
12/22/2013,15.36
12/2/2014,67.0644
11/3/2014,34.842
1/7/2014,84.24
10/28/2013,50.46
1/18/2014,-20.313
5/13/2012,5.2542
11/6/2013,-115.572
1/23/2011,-106.083
10/30/2012,-0.108
6/20/2013,-24.08
5/18/2014,129.08
6/26/2011,9.29004
9/1/2011,8.64
8/19/2011,8.28
8/23/2014,45.72
9/13/2013,8.055
12/29/2014,-249.3216
12/21/2014,38.08
5/26/2012,55.458
1/15/2013,22.836
8/12/2011,41.934
11/8/2011,35.6778
9/27/2013,20.382
10/28/2012,29.241
10/28/2014,-203.778
8/28/2013,5.28
4/11/2013,26.16
5/26/2013,45.72
3/12/2014,79.005
12/5/2013,7.14
10/2/2014,140.04
5/26/2011,37.08
3/11/2014,23.2182
3/13/2013,75.96
6/3/2012,9.68
9/14/2012,-217.2
12/6/2011,45.63
6/10/2014,33.48
1/15/2011,-49.3488
9/1/2012,71.97
10/12/2014,128.16
4/15/2014,70.92
12/12/2013,47.3
7/12/2013,-7.544
6/14/2014,37.68
11/2/2014,60.6645
11/29/2011,215.64
6/22/2013,-12.24
11/15/2014,33.798
2/20/2011,-499.977
5/11/2014,-104.8518
1/15/2011,-0.0126
6/29/2011,28.08
7/28/2012,49.8
5/12/2012,-6.792
8/16/2013,37.59
11/11/2011,24.9804
2/2/2014,46.23
8/24/2014,73.26
3/24/2014,32.55
8/8/2014,-55.842
11/17/2012,16.3755
12/22/2013,70.08
6/17/2013,101.64
9/17/2011,13.52
12/19/2013,27.207
6/2/2011,13.992
9/3/2012,-97.74
12/4/2014,16.08
12/14/2012,39.06
2/20/2014,28.95
5/28/2013,0
7/7/2014,92.4399
8/13/2014,68.364
12/15/2013,9.192
1/9/2012,31.68
7/3/2011,59.48
11/25/2012,84.48
1/18/2014,33.042
12/28/2012,22.92
5/13/2012,115.56
7/26/2014,27.441
11/30/2013,83.91
8/5/2012,-179.48
10/7/2014,237.86
6/8/2014,73.872
7/22/2013,-28.7964
11/15/2013,48.9902
7/27/2014,-52.641
8/6/2014,-191.52
1/31/2014,-26.9955
7/20/2012,5.798
7/24/2014,16.86
3/14/2012,-379.332
9/28/2012,95.2
7/6/2011,41.22
3/3/2013,-10.176
5/23/2014,-59.58
12/28/2014,17.82
10/30/2012,20.16
9/14/2011,-10.35
12/2/2014,-136.224
7/10/2012,17.136
9/27/2013,18.392
7/25/2011,-53.775
11/18/2013,88.02
12/13/2011,48.33
6/26/2011,128.92
6/18/2011,51.3
11/26/2014,48.285
8/15/2011,32.94
8/10/2014,82.83
10/7/2013,190.98
8/1/2013,75.6
8/22/2012,29.16
10/2/2012,31.05
9/23/2014,46.02
3/19/2014,-90
7/16/2012,-52.716
9/30/2013,-261.183
10/29/2014,-74.352
1/3/2015,60.48
12/29/2014,41.643
3/15/2012,-3.4128
6/24/2011,20.1584
2/27/2014,29.76
3/18/2014,21.87
4/25/2013,455.7
9/3/2012,48.3
2/1/2013,41.4
11/2/2011,9.2
8/20/2014,92.2368
5/31/2012,53.544
5/15/2013,-224.22
10/7/2014,2.46
8/26/2014,105.8688
11/27/2012,-36.294
9/30/2013,14.64
11/3/2013,-147.858
2/19/2012,98.16
7/14/2014,128.2
10/2/2013,31.581
5/30/2011,20.1584
12/30/2012,328.08
11/30/2014,34.464
5/28/2012,74.34
8/1/2011,-58.368
12/6/2012,25.44
9/27/2012,31.56
4/14/2011,39
6/18/2013,-59.544
10/13/2014,-419.3054
4/30/2013,-187.425
5/20/2011,23.316
1/11/2013,36.96
8/23/2014,37.8
10/31/2013,64.2
1/22/2011,57.75
11/29/2014,35.9
12/23/2011,37.1
10/14/2013,115.608
8/8/2014,-18.824
10/4/2014,14.487
6/19/2013,55.62
9/3/2013,163.1898
10/2/2014,14.4
3/15/2012,165.42
9/28/2012,27.12
1/1/2012,-27.216
7/25/2012,-109.074
7/3/2013,64.26
6/3/2012,80.541
6/6/2012,36.752
11/14/2012,42.48
2/11/2014,15.825
4/25/2013,-144.648
6/8/2013,86.3
11/12/2013,119.04
6/8/2013,28.23
9/6/2012,29.736
3/14/2014,147.51
1/2/2012,35.73
12/29/2013,3.84
12/19/2013,44.16
8/11/2013,11.88
10/15/2014,-22.89
6/19/2014,-42.315
5/25/2013,70.441
7/20/2012,47.94
7/8/2012,33.444
9/8/2014,61.56
10/14/2013,145.8
5/22/2014,47.52
4/25/2014,25.83
7/2/2014,11.2
3/12/2011,38.145
11/9/2011,97.68
9/15/2014,32.7
5/8/2011,63.6
11/21/2013,28.56
7/8/2012,3.15
7/25/2011,27.2848
11/14/2014,17.52
3/14/2014,12.3
3/17/2011,57.24
8/31/2011,-44.82
11/12/2012,65.91
10/27/2012,11.85
11/18/2012,76.0878
6/17/2013,29.22
6/11/2013,41.58
9/10/2011,73.14
11/17/2012,66.72
5/9/2013,-1.4664
9/16/2014,-29.1528
9/24/2013,41.35404
7/6/2012,83.55
5/18/2011,132.33
9/4/2012,99
12/1/2011,-45.27
8/27/2012,72.585
1/1/2014,30.2384
12/9/2012,-176.058
11/29/2014,19.2
11/22/2014,-1.68
11/27/2013,46.215
6/23/2014,112.35
10/9/2012,43.2234
11/28/2012,63.33
5/26/2014,65.25
9/15/2013,16.62
6/23/2011,74.0532
11/29/2012,69.705
1/24/2013,21.15
11/19/2012,32.412
4/15/2011,31.0184
2/19/2013,4.02
7/5/2011,95.2
7/1/2011,-89.09896
9/27/2011,8.64
11/19/2011,-24.36
5/23/2013,108.82284
9/11/2012,65.52
8/8/2013,-168.6474
5/31/2013,48.84
8/29/2013,-1.3338
5/26/2011,16.98
11/18/2013,105.28
5/14/2012,11.88
11/29/2012,36.12
12/26/2012,34.98
8/19/2014,429.84
9/8/2014,-0.162
8/4/2012,61.2
11/10/2014,46.86
10/3/2014,59.4
12/17/2013,84.48
7/13/2011,27.78
9/10/2013,131.55
6/19/2014,35.52
3/16/2012,39.93
10/23/2011,-7.4025
1/27/2011,30.0234
7/22/2013,132.10096
7/26/2014,-230.816
1/1/2012,-13.524
7/21/2011,-135.144
12/12/2014,-98.55
6/24/2012,58.5052
9/16/2014,79.08
11/28/2012,22.32
6/2/2013,21.33
2/1/2014,72.36
7/22/2013,-46.6029
8/13/2014,54.9
3/30/2014,47.0376
7/30/2013,27.4365
7/5/2013,19.9665
9/5/2013,5.76
1/7/2011,76.56
4/8/2014,18.54
5/5/2014,18.375
7/24/2014,9.9
1/11/2013,17.88
11/24/2014,12.924
8/5/2012,-112.05
8/19/2012,32.34
12/19/2011,0
3/31/2012,29.601
9/30/2014,47.9385
9/4/2012,41.697
11/23/2014,18.96
9/19/2014,22.68
6/22/2012,70.08
8/14/2014,16.2
9/28/2014,64.56
6/2/2012,-137.295
11/15/2013,69.564
11/11/2014,129.42
12/31/2013,112.08
8/16/2011,22.298
2/12/2014,30.098
4/12/2014,19.1786
4/11/2013,53.49
3/3/2014,19.71
5/22/2012,-2.652
3/9/2012,40.506
7/12/2013,83.7
1/2/2015,-3.2392
6/28/2014,59
5/9/2014,32.115
5/10/2012,384.72
9/1/2014,102.42
12/6/2013,-540.09
11/4/2012,14.25
9/7/2014,-498.348
10/17/2014,17.19
5/19/2014,-10.7055
12/28/2012,-24.939
5/5/2013,53.8608
6/1/2014,101.4504
9/24/2011,107.88
7/28/2013,6.7
8/1/2013,15.2
3/27/2013,16.65
5/1/2014,23.28
8/1/2011,46.44
1/22/2014,79.38
10/14/2013,55.14
9/27/2012,47.9376
11/6/2014,118.44
12/31/2014,54.15
3/13/2014,18.33
5/2/2014,-42.1096
6/10/2014,-115.4304
11/15/2014,14.4495
11/29/2014,96.99
11/28/2013,-24.324
1/11/2011,19.5
7/11/2014,35.3346
8/22/2012,35.46
5/4/2011,-97.614
6/2/2013,29.61
5/26/2013,-15.0525
12/9/2013,2.625
3/25/2011,15.69
6/4/2014,-6.0196
2/19/2013,31.944
12/7/2013,74.57552
6/20/2013,92.16
12/20/2011,97.44
12/12/2014,68.823
12/21/2011,-52.3365
6/21/2012,33.3
7/13/2014,-176.496
3/13/2012,-339.468
9/1/2014,74.2
12/26/2014,83.58
12/6/2012,146.5164
11/22/2014,68.76
10/15/2013,0
7/19/2014,19.7358
1/24/2013,22.68
8/7/2014,117.72
8/31/2014,-107.3898
10/2/2012,17.937
10/21/2011,33.96
10/6/2013,-115.7058
3/8/2013,74.7
8/9/2012,20.1708
3/17/2014,43.9956
12/11/2013,15.264
12/25/2014,-8.912
8/21/2014,-199.764
10/25/2011,8.4784
12/28/2011,-62.88
10/13/2012,53.982
8/19/2011,42.8148
2/22/2014,25.68
10/21/2014,44.32
7/1/2013,18.84
6/15/2012,-341.475
4/22/2012,25.092
7/21/2014,109.92
5/11/2012,30
8/7/2011,67.08
9/23/2012,105.15
1/18/2012,-123.948
2/7/2014,-61.404
3/17/2014,91.14
11/20/2014,5.67
3/28/2014,-32.3388
5/12/2014,26.07
7/7/2013,114.3
8/19/2013,-59.108
9/13/2013,50.052
12/3/2011,13.3536
3/29/2011,-110.772
12/18/2013,-744.912
9/1/2014,1.7904
8/26/2011,28.7
5/16/2014,12.96
6/22/2014,-493.32
12/7/2012,13.68
10/26/2012,213.3
11/25/2013,133.245
4/5/2011,-25.464
6/14/2011,94.92
9/15/2014,86.34
1/2/2014,67.6812
9/10/2014,13.8579
8/18/2012,94.71
5/14/2012,0
7/5/2013,10.62
6/19/2013,53.76
12/10/2014,-38.4
11/29/2013,146.7
2/6/2014,37.2
1/1/2014,67.92
4/17/2014,32.8
4/30/2014,26.08
9/5/2012,25.02
6/20/2012,-75.864
8/24/2014,41.4
1/22/2012,99.84
10/19/2013,3.68
8/7/2013,19.52
7/10/2011,35.9604
11/3/2014,69.93
9/6/2013,-2.6997
8/19/2014,11.94
3/5/2014,25.23
10/29/2014,-11.57072
4/27/2011,-0.105
9/30/2012,-395.64
8/1/2013,18.1176
9/9/2013,54.6912
4/30/2013,112.98
9/19/2011,197.88
8/26/2013,175.092
7/12/2013,73.321
6/27/2013,44.4704
9/6/2011,37.8
10/27/2011,14.58
9/10/2012,25.038
8/20/2013,42.24
12/29/2011,40.68
3/9/2014,32.64
11/30/2012,35.688
8/30/2013,20.7
9/13/2011,30.24
5/6/2011,21.9
4/18/2011,31.92
12/24/2012,20.58
2/10/2013,2.244
6/22/2013,-118.0116
12/20/2011,39.48
3/28/2014,-116.416
9/15/2013,63.84
8/19/2013,-49.4376
10/8/2014,30.06
7/1/2012,-41.112
12/25/2013,12.36
6/4/2014,6.72
1/17/2013,81.18
5/14/2013,42.392
9/13/2014,-47.3968
4/4/2014,21.7515
8/26/2014,72.31944
9/24/2012,49.875
9/2/2013,7.29
11/1/2012,-6.072
9/24/2013,24.892
10/1/2012,87.48
3/16/2014,8.58
8/23/2014,188.3
8/23/2014,111.33
7/23/2013,47.7306
3/23/2014,85.9828
11/13/2013,12
9/14/2013,6.21736
11/14/2012,35.5
1/13/2013,39.96
8/28/2012,-6.624
7/3/2012,-376.6932
1/23/2012,15.6
7/8/2013,-100.8
9/7/2014,57.4113
12/1/2014,66.36
11/5/2013,-101.208
11/21/2012,-48.148
5/24/2014,95.88
1/8/2012,53.88
11/28/2013,15.33
12/17/2012,11.52
10/20/2011,12.54
2/9/2011,49.62
5/1/2013,35.64
8/31/2014,26.496
5/4/2014,41.526
10/13/2013,118.755
11/10/2014,10.554
11/21/2013,24.084
